X,738_cm,693_cm,582_cm,566_cm,532_cm,382_cm,283_cm,233_cm,213_cm,187_cm,153_cm,40_cm,3_cm,Sum,taxonomy,a,b,c,d
018edd5537f8c8af8e4d2ab130a01021,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
02949172e694f6dec9609d995dd13c37,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Hydrogenedentes,Candidatus Hydrogenedens,,,
05804491654f0f9eab4d84375812e7f4,0,0,0,0,2,0,3,0,0,0,0,0,0,5,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geopsychrobacter
0651cdc0d27d78db90e164d5b31abc4d,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Chlamydiae,Chlamydiia,Chlamydiales,Simkaniaceae,Simkania
07000e877396cf8ce3b46dc26bee74ca,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter
08badc707893341d14852f68064c7844,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Proteobacteria,Deltaproteobacteria,Syntrophorhabdaceae,Syntrophorhabdus,
098adc11244ecbaef5efea0b0dff8f66,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
0a2958cc5921a189624319876e0c0fc9,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Latescibacteria,Latescibacteria_genera_incertae_sedis,,,
0a87238ef7c51d13d7803b62e5b72738,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
0cb6498e73e965432972218a2c5822c8,0,0,0,0,3,0,2,0,0,0,0,0,0,5,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermogladius
0d1895ca82ac169be6c0f2fa567460b5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
0f115de4335e2dbf0fd4619171de1603,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Latescibacteria,Latescibacteria_genera_incertae_sedis,,,
1194d3dbce86b568bbafd6084fe4696f,0,0,0,0,1,1,2,1,0,0,0,0,0,5,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
13776d514aa8807a5f9f82b11f234552,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetales_incertae_sedis,Exilispira
13eea23099cd5143edb7a19dab673f2e,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Firmicutes,Bacilli,Bacillales,Paenibacillaceae 1,Paenibacillus
15891089a3536bc640e3647730aa0abc,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,,
1a2b54a3da3f71d62625ceaa2f81e507,0,5,0,0,0,0,0,0,0,0,0,0,0,5,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella
1aad2ababaaed8641e447d10526bf1b8,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
1cc5e9877ad4175a5536346eca335ab0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,Aminicenantes,Saccharicenantaceae,Saccharicenans,,
1f24630a7a7a5cdb1e6827719451322a,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
21bd1cd2369bf86132b8d633fcde94f7,0,0,0,0,0,0,0,5,0,0,0,0,0,5,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerobacterium
23318d912a2d5877f9292ff4b7856bb9,0,0,5,0,0,0,0,0,0,0,0,0,0,5,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Telmatocola
234c3bb3a5283dd5190c40abb97e4e53,0,0,0,0,0,0,0,0,0,0,5,0,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
265bcfedcea1ec27636b891c18104ef6,0,5,0,0,0,0,0,0,0,0,0,0,0,5,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
26b203d13a5cfa4ee7cb0da266324724,2,0,0,3,0,0,0,0,0,0,0,0,0,5,Hydrogenedentes,Candidatus Hydrogenedens,,,
2873b4210288c1e582551af2d94bf5c7,0,0,0,0,0,0,0,0,0,5,0,0,0,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR18,,,
29598018b9937c14e7f659ce1dc940db,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
2c56e523baa5373eb4c6efc878252d19,0,0,0,0,0,0,0,0,0,5,0,0,0,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR20,,,
2d1fa36500772095ada338fcd46daf29,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Bacillariophyta,
2f1ef824af53d109286be9ea030a71c4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
2f92143bf9f4c18bd9bd37a34a1fb6cb,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Verrucomicrobia,Spartobacteria,Spartobacteria_genera_incertae_sedis,,
33598199d623ee345557bbf85a31231c,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Cyanobacteria/Chloroplast,Cyanobacteria,Family XIII,Planktothricoides,
3455eb51c42866d3a8597cbac0f43694,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Salibacter
34df79e2aef5646dec0f2de9bfe4cd4b,0,0,0,0,0,0,0,0,5,0,0,0,0,5,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Calderihabitans
355f628e83ed11533e1faecb0722b020,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto
35f4cf9521435d20740bc54b8b11a4cc,0,0,0,0,0,0,0,0,0,0,0,0,5,5,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
365f1b0ad18b7081cde0096a40449660,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR18,,,
37af594fcf3ceb1720ff09ec63382014,0,0,0,0,0,0,0,0,0,0,5,0,0,5,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
3b1e4d739ee9d82468d2f676a89c0afb,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
3d2f3dfa841ffcf737dd4e63c27b7e2e,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Firmicutes,Clostridia,Clostridiales,Peptococcaceae 1,Desulfitibacter
409d95a349f202929955064eaf9e7ece,0,2,0,0,0,0,2,1,0,0,0,0,0,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
40cbb74838da19100ff063b06699a3cb,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Omnitrophica,Omnitrophica_genera_incertae_sedis,,,
41b5bf1d2ef6d239a9f3a9af4a7958c4,0,0,0,0,0,0,0,0,0,0,5,0,0,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR17,,,
45f609a1bc11fb046a78d30b0dbb3cee,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas
4adc59e5e90ff3470d23babe3e54db72,0,0,0,1,0,0,0,0,0,0,0,0,0,5,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermogladius
4c18b6bcc8cfb85e7b674a290e029a7d,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Verrucomicrobia,Subdivision3,Limisphaera,,
4dfa37152b6c77d267810a2505a2dc1e,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile
4ee2e708a6f38c97fd2a999d848ef22c,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
4fe7ffa99547a01bdb1c3be9889a5052,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea
537f0fb3252e3676000d42fc1936e04f,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Chloroflexi,Thermoflexia,Thermoflexales,Thermoflexaceae,Thermoflexus
5397b2164467c62ecb39d0088cc03a06,0,0,5,0,0,0,0,0,0,0,0,0,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
5858d0aac28dcd132daed572e329f125,0,1,2,0,0,2,0,0,0,0,0,0,0,5,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halarsenatibacter
58a103039494caf8b03ffb91ee03b4c9,0,0,0,0,0,0,0,5,0,0,0,0,0,5,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
5a8bed583d0bccb12a4e3ba5d1b11a2f,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus
5a915177c11f8e6680bb6e7ed418e070,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Aminicenantes,Saccharicenantaceae,Saccharicenans,,
5b040996affe6edda56ef478b725e2ca,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR15,,,
5c5ef181cfa44245b08e40b0e766e936,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Fervidicella
6111f02e1723468899b84c93353420c5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Aminicenantes,Saccharicenantaceae,Saccharicenans,,
646c4aee03c559a231831d758b1c2ca2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Omnitrophica,Omnitrophica_genera_incertae_sedis,,,
647e71fc53805d8b14d8fc5c62c39e8f,0,5,0,0,0,0,0,0,0,0,0,0,0,5,BRC1,BRC1_genera_incertae_sedis,,,
6545c8f6b51119b5503bf2a753d42de9,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
69073b10c0af3eba6e44eae0ee3759b1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
6939984756c5730b330c3c378c92b83c,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira
6d643bbff281a3ac2ad181b9c4aaed02,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Calditerrivibrio
6dbbd2912f249d17a1975bfbe1dbb4d5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Crenarchaeota,Thermoprotei,Thermoproteales,Thermofilaceae,Thermofilum
6e3a9f11c84015b0304394aa95978e67,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
6eb184aef00345f70d3ce4c07930c340,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
6f27808dcef1b105e40462cf153f996e,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,Kiritimatiella
6fae24db53d1b7afdc617dd004474271,0,5,0,0,0,0,0,0,0,0,0,0,0,5,Planctomycetes,Planctomycetacia,Planctomycetales,Isosphaeraceae,Paludisphaera
705ff1c0c0a096e04c0652c99eae2e22,0,0,0,0,0,0,0,2,1,0,0,2,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
7320481e43243a345067173118811b94,0,0,2,0,0,3,0,0,0,0,0,0,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
732c7afb0e0161d0e21a94946e0d789d,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaerosinus
7364da7bf2833e371504172c17c2f4c2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR18,,,
7b41e247441f7091c5102ddb37cad4f8,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
7dbf1d22afd41b45b90cca3fe3328179,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
7effc32639d78c27ff4a2009bac8eb2a,0,0,0,0,5,0,0,0,0,0,0,0,0,5,Planctomycetes,Planctomycetacia,Pirellulales,Thermoguttaceae,Thermostilla
7f824f5bb2e116bc5cb0f01eea96a4f5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Desulfothermobacter
7fbc8506111b890993d3b6e7975bb6d1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium
83bf94e7224b2b1c57fae618b0234a19,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,,
83f4becde1e627edb5059aed5b4429c6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,candidate division ZB3,ZB3_genera_incertae_sedis,,,
85a59b9e6b1654afbea531f5b222aed3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Omnitrophica,Omnitrophica_genera_incertae_sedis,,,
8a9a6068a38627ae3654bb6999b2b500,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Microgenomates,Microgenomates_genera_incertae_sedis,,,
8af80255cfd5b84cff88c4a6415aa982,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Omnitrophica,Omnitrophica_genera_incertae_sedis,,,
8b2a105b3827b4f4eb66c2d23fb1338a,0,3,0,0,0,0,2,0,0,0,0,0,0,5,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetales_incertae_sedis,Exilispira
8b3f95a2b38aba3644783d30a2bd16f8,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Hydrogenedentes,Candidatus Hydrogenedens,,,
8c7107bb385b9c3f048ea1897397c4a0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Acidobacteria,Acidobacteria_Gp17,Gp17,,
8d0bc7d719c2b02225085b270f1a7ffc,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Vicingus
907d92d7c36fe5f13b5334f3c59ccd01,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Calderihabitans
94ac0bf855514baf366481744c13d3c4,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosalsum
94bb420508c350de6ac899a411cdae58,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
9562221f6bacd20abcab518ee81189b7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
96e84f851ed40a110326746612d42424,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerobacterium
97f4793ea9e235f6c16aaf1406f41bef,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Chloroflexi,Thermoflexia,Thermoflexales,Thermoflexaceae,Thermoflexus
9988e37f2ca83bb543e9699dea019bb2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succinispira
9a868c31a1ac32d2db38ac71304df9c5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
9c38e8447fc38eb7160ad0f4d56aa28f,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Acidobacteria,Acidobacteria_Gp13,Gp13,,
9f7e36f7c1fe3638df8046fa93875152,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
9f9c9a507b282169ef29713bceffc7da,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
a47a85c09a03042e40a87e1694534c82,0,0,0,0,0,0,2,2,0,1,0,0,0,5,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
a5f6b70198725b3cd31495dc2772c4d6,1,0,0,1,0,0,0,0,3,0,0,0,0,5,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Tuwongella
a81ca21c64943eca9c9ad0fbe4c97278,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Mangrovibacterium
a8a003fc2abacf376622aea6945164bc,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Acidobacteria,Acidobacteria_Gp18,Gp18,,
a91b3af4929e385c9abe06fe04bed8b4,0,3,0,0,0,0,0,0,0,0,0,2,0,5,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
a9480eaeb2f30961a0150b1751efb430,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Planctomycetes,Planctomycetacia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Brocadia
a96b50e6c77e0f9c8b9f39a735d2467c,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatirhabdium
ac8aaa403fd41ec0dd6baffdf8faa514,0,0,0,0,0,0,0,0,0,5,0,0,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
ac93986d607d2c5b17455475f28dc287,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Parasporobacterium
ad12c2d0c134ad5d311e18a96ae72255,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Syntrophaceticus
af94de783e8761371281dac13ab00350,0,0,0,0,0,0,0,0,2,3,0,0,0,5,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerobacterium
b0c1cffc3055699a0f6f42e849d4ba83,0,0,0,2,0,0,0,2,0,0,0,1,0,5,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
b0f8aa5da37b7cb419d8861c913426ba,0,0,0,3,0,0,0,2,0,0,0,0,0,5,Crenarchaeota,Thermoprotei,Acidilobales,Caldisphaeraceae,Caldisphaera
b305d1c310cd80d83e43d515de822e75,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea
b55c86a7e5270a5256d1a37ca4358dbc,0,0,0,0,0,0,0,5,0,0,0,0,0,5,Omnitrophica,Omnitrophica_genera_incertae_sedis,,,
bdb9218f82aaee7d9a61e67293d8e214,0,2,0,0,0,0,0,0,0,0,0,0,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
bfa98c373890ae41fbc22a16f3c46198,0,0,0,0,0,0,0,0,5,0,0,0,0,5,Crenarchaeota,Thermoprotei,Acidilobales,Caldisphaeraceae,Caldisphaera
c12cae81f42c1512c8945e772e60ace8,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Lishizhenia
c374ca9d786e3e53f97cbc2522872a4d,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
c3998d812ac42a091b7e33bbc08b70f6,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus
c52eb2e11cd67d4e8dac65a7033b1183,0,0,0,0,2,1,1,1,0,0,0,0,0,5,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
c53bd7b12cd6cb8d029f1d2b26bf6bfe,0,5,0,0,0,0,0,0,0,0,0,0,0,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea
c6dea2b52f9c7dede3c73a81b8d5b94c,0,0,5,0,0,0,0,0,0,0,0,0,0,5,Crenarchaeota,Thermoprotei,Acidilobales,Caldisphaeraceae,Caldisphaera
cdf7fa613b6b3b626c80afe011dfc999,0,0,0,0,0,2,0,0,0,0,0,3,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
ce8c35453f9d001aaf12064b9f7001bb,0,0,0,5,0,0,0,0,0,0,0,0,0,5,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma
d2b84bf99131fe9953c941247e5c283f,0,0,0,0,0,0,0,0,0,0,0,5,0,5,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
d31af07d7bdf7cfc0a7ab56ff51c69bc,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
d3c29bb192a30b31bae17122ba4d3885,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium
d7e90a816aec5d9937a75e0eb75dddb0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR17,,,
dc4ea68f81898b10852381bb9b52c220,0,0,0,0,0,0,0,0,5,0,0,0,0,5,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
dd3ca797c3909d4d953de61631224076,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermanaerothrix
de2f0d6cccea28510813f9db083594bf,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
df0f09f2702d8456ea6924026fa4fcad,5,0,0,0,0,0,0,0,0,0,0,0,0,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
df4b0bed931529668010eed094e9bb57,0,0,0,0,0,0,0,0,0,2,0,3,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
df7da9d21c6cc667f67b2c759e6ab4aa,0,0,5,0,0,0,0,0,0,0,0,0,0,5,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
e1967587ab63fb84b2526cc75bbd7ffa,0,0,2,3,0,0,0,0,0,0,0,0,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
e4d599ecc6f39941af3b75654f92cc82,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae
e50d211994eb858cef04b53e66060bdb,0,0,0,0,0,0,0,2,0,0,0,3,0,5,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae
e58ad02ddc91bd9c7b741cea9dbd474c,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter
e717d6e5fbf3aeffe4717050e74ba36f,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
eae8fe02438b29cb1c75f48454276058,0,0,0,0,0,5,0,0,0,0,0,0,0,5,Microgenomates,Microgenomates_genera_incertae_sedis,,,
eb1e1b59870b0e5a208b4ab217e8c773,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR18,,,
ec1b4c3c59aef4a63433fdb16d1ab6fc,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Calditerrivibrio
ecfee99612f8b1bc918a7e28c1a655ff,0,0,0,0,5,0,0,0,0,0,0,0,0,5,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,Breznakibacter
edd65007e46c1f815ff976dae268793d,0,0,0,0,5,0,0,0,0,0,0,0,0,5,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
f0a91e0ee32aedd901155e5410f1b7f4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Proteobacteria,Deltaproteobacteria,Syntrophorhabdaceae,Syntrophorhabdus,
f19b5e467ff0f7fa90c9d872637ebdda,0,0,0,0,0,0,0,0,2,0,0,3,0,5,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Lawsonibacter
f36f872ae4764bb701bf0d70255df87c,0,0,0,5,0,0,0,0,0,0,0,0,0,5,Deferribacteres,Deferribacteres,Deferribacterales,Calditrichaceae,Calorithrix
f71c2575bc5880ec8934c206f861cf69,0,0,0,0,0,0,0,5,0,0,0,0,0,5,Woesearchaeota,Woesearchaeota Incertae Sedis AR18,,,
f764dc98a6526f89e44d57d0b704b72e,0,0,0,0,0,0,0,3,0,0,0,0,0,5,Firmicutes,Clostridia,Clostridiales,Peptococcaceae 2,Cryptanaerobacter
f89ac00eafa1dc71158a16327c424017,0,0,0,0,0,0,0,0,5,0,0,0,0,5,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Longilinea
fd03984f10dba1ad3a9a7d7222a5ab3c,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
007cc2b4334548dd5d5acef922ff21bb,0,0,0,0,0,0,0,0,0,0,0,0,4,4,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
00ca1340706848acacd9044b0ab9875b,0,0,0,0,0,0,0,0,0,0,0,0,4,4,Acidobacteria,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea
033591b62553fe847232373ade87e143,0,0,0,0,0,0,0,0,0,0,0,4,0,4,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parablastomonas
034288b98895585238587ed1fe6e4978,0,0,0,0,0,0,0,0,0,0,0,4,0,4,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
0383e7f693de5ac89941888767907c75,0,0,0,0,0,0,0,0,0,0,0,0,4,4,Microgenomates,Microgenomates_genera_incertae_sedis,,,
